item_id,item_name,category,item_condition,starting_price,final_price,bids_count,auction_duration,seller_rating,buyer_region
8339,Laptop,Clothing,2,320.86,1597.26,2,1,4.3,Asia
8340,Laptop,Furniture,4,193.65,3911.05,5,1,1.7,Asia
8341,Leather Jacket,Electronics,3,104.64,2577.42,35,10,3.0,Australia
8342,Portable Charger,Clothing,1,497.91,556.05,98,7,4.1,Europe
8343,Fitness Tracker,Clothing,3,63.35,3259.89,59,27,4.4,Asia
8344,Smart Thermostat,Art,2,274.55,572.57,52,58,2.2,Africa
8345,Baby Stroller,Books,4,394.37,2527.98,37,53,2.5,Australia
8346,Wireless Headphones,Books,3,400.53,942.47,60,17,4.2,Africa
8347,Designer Handbag,Furniture,2,482.59,3313.83,52,16,1.7,Australia
8348,Laptop,Furniture,1,437.33,3979.3,26,70,3.9,Asia
8349,Dining Table,Electronics,4,240.03,4408.77,48,11,1.4,South America
8350,Desk Lamp,Art,3,62.71,555.53,13,27,3.1,South America
8351,Bluetooth Speaker,Art,1,369.42,4761.38,30,17,1.6,South America
8352,Vintage Watch,Electronics,4,440.5,3817.85,59,11,1.5,Australia
8353,Espresso Machine,Furniture,1,50.09,202.35,49,16,2.8,Australia
8354,E-Reader,Art,4,293.64,3817.46,34,21,2.7,Europe
8355,Laptop,Clothing,3,163.24,2167.14,21,25,2.9,Europe
8356,Backpack,Art,1,106.54,436.77,30,34,4.4,North America
8357,Luggage Set,Jewelry,1,48.87,1078.68,60,35,2.8,Australia
8358,Diamond Ring,Art,4,293.44,4037.17,91,53,3.5,Europe
8359,Camera Lens,Clothing,1,231.64,1950.32,90,46,1.9,South America
8360,Camera Lens,Books,2,452.43,1288.14,21,12,3.0,Europe
8361,Diamond Ring,Furniture,2,202.98,2849.44,82,38,3.4,Europe
8362,Luggage Set,Furniture,2,351.32,72.64,69,38,4.8,North America
8363,Vintage Watch,Books,2,280.86,3193.55,99,40,4.9,Europe
8364,Wireless Headphones,Art,1,357.18,4057.81,75,44,3.8,Africa
8365,Bookshelf,Jewelry,2,420.27,4980.73,50,44,1.0,South America
8366,Laptop,Jewelry,1,340.28,2072.55,4,18,3.1,Asia
8367,Vintage Watch,Art,1,446.31,3955.23,24,30,1.4,Asia
8368,Baby Stroller,Art,1,333.48,2839.74,58,67,2.0,Europe
8369,Desk Lamp,Electronics,1,85.77,4393.43,92,26,4.6,Asia
8370,Laptop,Furniture,3,431.33,1876.71,67,7,1.2,Europe
8371,Cookware Set,Jewelry,1,484.88,70.32,7,68,2.2,Europe
8372,Laptop,Clothing,4,210.19,587.19,71,50,3.9,South America
8373,Espresso Machine,Art,1,324.63,2767.8,62,10,3.7,Australia
8374,E-Reader,Books,4,494.63,822.67,61,47,2.3,Australia
8375,LED TV,Furniture,1,67.37,3528.71,9,4,4.1,Asia
8376,Bluetooth Speaker,Art,1,140.71,3256.14,8,41,2.5,South America
8377,Wireless Headphones,Jewelry,1,472.7,1628.92,21,26,2.8,North America
8378,Robot Vacuum,Electronics,2,18.74,2411.21,43,6,2.7,North America
8379,Backpack,Art,1,265.99,1055.13,50,63,1.0,North America
8380,Portable Charger,Electronics,3,146.42,1618.36,57,58,4.9,Asia
8381,Antique Vase,Furniture,4,494.09,249.43,10,67,1.7,South America
8382,Portable Charger,Furniture,2,132.06,3529.55,21,4,2.0,Australia
8383,Desk Lamp,Books,3,139.06,482.37,75,14,3.6,Asia
8384,Laptop,Art,2,139.09,2096.46,66,21,1.2,Europe
8385,Vintage Watch,Art,3,344.28,2286.99,39,49,5.0,Australia
8386,Mountain Bike,Electronics,4,20.13,2396.08,67,47,3.7,South America
8387,Coffee Maker,Books,1,101.01,1654.43,47,10,2.5,South America
8388,Board Game,Furniture,4,230.22,673.42,15,55,1.3,South America
8389,Dining Table,Books,1,148.28,2784.88,18,11,4.5,South America
8390,Sneakers,Electronics,2,288.81,480.73,72,71,4.9,Asia
8391,Coffee Maker,Jewelry,3,327.62,2701.38,45,32,2.0,North America
8392,Vintage Watch,Jewelry,4,82.19,4362.55,81,2,4.9,North America
8393,Fitness Tracker,Jewelry,1,311.87,3400.18,62,54,1.2,Africa
8394,Board Game,Furniture,4,350.65,726.33,70,63,1.3,Africa
8395,Desk Lamp,Clothing,1,151.47,703.83,89,22,4.1,Australia
8396,Collectible Coin,Furniture,2,251.08,1184.88,47,37,4.9,North America
8397,Wireless Headphones,Furniture,1,293.14,4965.85,5,60,3.1,Europe
8398,Fitness Tracker,Electronics,1,106.85,2100.56,84,66,4.3,South America
8399,Bookshelf,Furniture,2,43.2,2244.82,61,46,1.0,South America
8400,LED TV,Furniture,4,88.75,681.9,23,33,3.2,Europe
8401,Robot Vacuum,Clothing,1,130.77,1945.15,55,65,2.6,Africa
8402,Sneakers,Clothing,3,165.81,1037.1,52,38,4.3,Europe
8403,4K Projector,Jewelry,1,299.28,2947.56,71,27,4.7,South America
8404,Diamond Ring,Jewelry,1,62.53,3414.24,70,12,3.7,North America
8405,Diamond Ring,Furniture,3,403.25,4889.85,8,12,1.8,Australia
8406,LED TV,Furniture,2,323.35,1790.07,69,55,1.6,North America
8407,Vintage Watch,Jewelry,3,37.64,185.59,51,65,4.1,Europe
8408,Robot Vacuum,Jewelry,1,378.69,4222.42,72,50,4.3,Europe
8409,Robot Vacuum,Furniture,4,27.75,4088.31,37,43,1.7,North America
8410,Smartphone,Books,1,189.55,2458.44,28,38,1.8,Asia
8411,Canvas Painting,Books,1,15.65,536.72,46,6,1.6,South America
8412,Backpack,Art,3,315.8,4724.89,67,40,4.7,North America
8413,Tablet,Electronics,3,202.23,2647.98,87,70,4.4,Australia
8414,4K Projector,Art,2,243.08,1406.03,6,56,2.1,Europe
8415,Cookware Set,Clothing,1,317.28,2311.8,68,14,2.8,North America
8416,Leather Jacket,Art,1,440.76,1365.15,77,72,1.3,North America
8417,Espresso Machine,Clothing,1,348.05,707.04,21,61,2.4,North America
8418,Laptop,Furniture,1,490.28,4327.67,77,9,3.5,Australia
8419,Electric Guitar,Jewelry,3,299.6,3926.05,9,65,2.0,Asia
8420,Sneakers,Electronics,4,370.82,1752.2,68,3,4.2,Europe
8421,Designer Handbag,Furniture,2,39.0,1810.0,34,21,3.4,Africa
8422,Fitness Tracker,Art,3,87.35,1274.46,31,28,2.4,Africa
8423,Fitness Tracker,Art,2,175.8,4545.59,51,53,1.8,Europe
8424,Coffee Maker,Art,4,241.44,492.3,19,49,4.8,Australia
8425,Diamond Ring,Electronics,1,81.45,3311.91,9,30,2.0,Australia
8426,Wall Art,Jewelry,2,13.81,506.6,13,12,4.7,Africa
8427,Backpack,Books,4,333.84,3078.49,37,25,2.0,Asia
8428,Portable Charger,Art,4,254.54,1960.36,46,22,4.0,North America
8429,Bookshelf,Art,3,116.07,280.86,81,72,1.4,North America
8430,Canvas Painting,Jewelry,3,11.31,1889.0,4,7,4.3,Africa
8431,Designer Handbag,Clothing,3,96.03,4497.7,54,31,4.1,North America
8432,Dog Bed,Books,3,228.86,3235.84,5,51,4.5,Australia
8433,Coffee Maker,Clothing,1,75.71,2087.01,85,61,2.7,Asia
8434,Smartphone,Furniture,4,264.87,343.72,98,22,3.6,Africa
8435,Smartphone,Electronics,4,279.8,1370.32,14,39,4.5,Africa
8436,Coffee Maker,Art,2,249.76,4325.99,52,31,4.2,Africa
8437,Sneakers,Jewelry,3,455.9,4764.84,41,25,2.0,Australia
8438,Luggage Set,Electronics,4,330.01,1608.48,20,3,2.7,Europe
8439,Fitness Tracker,Clothing,4,80.28,961.88,68,62,1.8,South America
8440,Mountain Bike,Furniture,4,336.58,222.87,65,71,4.9,Asia
8441,Robot Vacuum,Books,2,454.42,3762.62,91,54,1.3,Australia
8442,Fitness Tracker,Art,3,201.11,4332.52,60,55,1.7,North America
8443,Board Game,Clothing,3,464.19,4328.42,72,42,4.5,Africa
8444,Robot Vacuum,Electronics,2,90.52,1766.95,89,19,1.3,Australia
8445,Vintage Watch,Clothing,2,232.0,3473.76,27,61,4.3,Africa
8446,Action Figure,Books,2,58.85,255.69,71,34,1.4,Africa
8447,Smartwatch,Furniture,1,435.36,2860.37,91,53,4.9,Africa
8448,Camera Lens,Furniture,3,97.6,4852.32,73,62,4.3,Asia
8449,Baby Stroller,Clothing,4,381.71,507.24,50,22,2.0,Australia
8450,Luggage Set,Books,3,200.21,362.42,14,69,2.2,Africa
8451,Designer Handbag,Books,2,147.71,2831.36,4,9,1.3,North America
8452,4K Projector,Books,3,29.23,860.48,83,59,1.0,Africa
8453,Mountain Bike,Books,1,304.76,4480.72,60,5,4.6,Europe
8454,Action Figure,Books,2,117.27,4697.18,31,43,1.9,Australia
8455,Smart Thermostat,Furniture,1,496.55,575.72,11,40,2.3,Europe
8456,Bluetooth Speaker,Clothing,4,21.1,2423.77,39,9,1.2,Australia
8457,Smartphone,Art,4,267.45,1691.76,80,23,3.5,Australia
8458,Electric Guitar,Electronics,3,160.3,2826.99,88,22,4.3,Asia
8459,Diamond Ring,Electronics,3,453.32,3962.58,36,58,1.6,Australia
8460,Electric Guitar,Books,4,309.01,1630.0,65,56,3.0,South America
8461,Portable Charger,Clothing,4,130.95,1599.49,42,11,1.4,Asia
8462,Canvas Painting,Clothing,3,11.52,990.71,3,33,2.8,Australia
8463,Electric Guitar,Books,4,135.61,4599.13,63,12,3.9,Australia
8464,Bookshelf,Books,3,25.49,1096.21,25,21,3.1,Africa
8465,Coffee Maker,Electronics,4,353.08,2839.43,32,9,2.5,Africa
8466,Tablet,Books,1,260.49,251.86,17,23,4.5,South America
8467,Winter Coat,Art,1,261.89,3274.05,20,69,1.5,South America
8468,Portable Charger,Electronics,2,243.14,2167.1,5,60,1.9,Africa
8469,Board Game,Clothing,1,488.45,2763.28,95,43,3.0,South America
8470,Mountain Bike,Jewelry,3,148.98,3770.5,81,7,4.0,Europe
8471,Diamond Ring,Jewelry,3,367.2,1539.92,90,47,4.9,Africa
8472,Mountain Bike,Furniture,3,235.84,2824.81,72,27,2.3,Europe
8473,Fitness Tracker,Jewelry,1,222.93,4233.63,25,36,2.7,Africa
8474,Portable Charger,Jewelry,3,315.21,1534.12,30,28,1.2,Australia
8475,Mountain Bike,Art,4,330.82,517.56,49,53,4.4,Europe
8476,Sofa,Books,1,204.85,560.76,98,65,1.0,North America
8477,Electric Guitar,Art,3,354.57,3198.3,64,48,1.9,South America
8478,Sofa,Art,3,21.36,1132.18,91,47,3.7,South America
8479,Board Game,Clothing,1,377.74,1220.79,1,39,2.0,Australia
8480,Espresso Machine,Books,2,251.97,2125.17,7,6,2.0,Australia
8481,Sofa,Books,3,239.76,1040.97,52,30,3.0,Australia
8482,4K Projector,Clothing,4,337.15,4739.0,61,1,3.3,North America
8483,Bookshelf,Clothing,4,180.1,1903.94,100,3,4.1,North America
8484,Laptop,Books,2,370.09,2538.2,36,1,3.5,Asia
8485,Canvas Painting,Books,2,401.84,295.71,41,21,3.6,Europe
8486,Dining Table,Furniture,4,423.46,4033.56,49,7,4.5,South America
8487,Wireless Headphones,Books,3,427.58,3690.27,33,13,4.5,Australia
8488,Cookware Set,Clothing,2,221.07,2511.01,34,64,4.6,Australia
8489,LED TV,Furniture,1,79.13,4204.38,15,31,3.9,North America
8490,Luggage Set,Furniture,3,453.8,4432.82,37,24,4.7,Asia
8491,Canvas Painting,Electronics,1,395.1,2011.58,84,44,1.1,Europe
8492,Luggage Set,Electronics,2,467.5,2141.56,28,4,4.5,Africa
8493,Dining Table,Furniture,2,377.47,4645.82,38,62,3.7,North America
8494,Cookware Set,Electronics,1,48.88,2770.85,23,52,4.6,Australia
8495,Bluetooth Speaker,Jewelry,1,54.21,3201.84,32,58,3.2,South America
8496,Wireless Headphones,Furniture,2,410.91,412.72,8,58,4.9,Australia
8497,Mountain Bike,Art,1,108.46,2527.94,64,34,4.1,Asia
8498,Luggage Set,Clothing,3,320.14,3108.26,42,1,3.1,Australia
8499,Electric Guitar,Electronics,4,248.97,314.19,3,32,1.6,Europe
8500,Dining Table,Electronics,2,455.69,4926.11,41,70,3.4,South America
8501,Backpack,Clothing,3,264.14,4014.01,53,29,2.6,North America
8502,Electric Guitar,Electronics,2,477.76,4128.93,82,19,3.2,Australia
8503,Electric Guitar,Jewelry,1,378.23,4610.21,61,60,1.5,Australia
8504,Antique Vase,Art,3,433.01,855.12,22,63,1.4,North America
8505,Backpack,Furniture,3,292.64,1436.29,68,55,4.9,Australia
8506,Backpack,Clothing,1,476.32,3004.4,41,68,1.6,Europe
8507,Sneakers,Furniture,3,298.98,1136.26,24,30,3.3,Africa
8508,Action Figure,Art,4,63.8,2930.67,28,69,2.0,South America
8509,Antique Vase,Art,3,287.24,2247.24,21,22,3.1,South America
8510,Canvas Painting,Books,3,224.07,1405.51,85,5,2.2,Asia
8511,Backpack,Art,1,358.7,3554.49,22,29,2.3,Africa
8512,Camera Lens,Books,2,73.47,2027.03,65,20,2.9,Australia
8513,Sofa,Jewelry,3,352.34,2756.41,57,5,2.5,Africa
8514,Canvas Painting,Books,2,257.88,4904.64,50,72,4.2,Australia
8515,LED TV,Art,1,150.36,1022.75,51,28,2.9,Asia
8516,Board Game,Jewelry,2,388.05,849.75,80,46,4.2,Australia
8517,Laptop,Furniture,3,297.14,241.72,95,19,2.8,Australia
8518,Fitness Tracker,Books,3,77.81,4932.58,7,61,3.9,Asia
8519,Wireless Headphones,Electronics,4,112.58,3614.38,54,37,3.9,North America
8520,Mountain Bike,Art,4,256.0,4134.73,34,54,2.4,Australia
8521,Board Game,Jewelry,3,177.89,1016.12,56,41,5.0,North America
8522,Dining Table,Books,3,37.79,4462.45,47,29,4.2,Europe
8523,Coffee Maker,Clothing,4,288.82,3584.68,71,54,4.6,Australia
8524,Gaming Console,Furniture,4,320.09,3637.39,37,68,1.6,Asia
8525,Baby Stroller,Electronics,1,309.04,3639.36,3,3,2.5,Australia
8526,Antique Vase,Jewelry,2,465.02,1016.57,98,24,4.6,Africa
8527,Portable Charger,Art,1,96.71,3618.05,90,11,2.6,North America
8528,Leather Jacket,Clothing,3,373.36,372.77,56,13,2.1,Asia
8529,Tablet,Jewelry,4,390.17,207.97,40,17,2.0,Australia
8530,Mountain Bike,Clothing,4,227.18,3246.9,58,3,4.1,Europe
8531,Antique Vase,Clothing,1,94.58,3865.83,19,24,4.2,North America
8532,Sneakers,Art,4,220.99,1864.37,20,31,3.4,Europe
8533,Coffee Maker,Art,4,315.9,3343.11,83,6,4.9,Europe
8534,Coffee Maker,Furniture,4,311.62,4993.68,32,24,4.0,Europe
8535,Fitness Tracker,Books,3,279.95,2397.45,92,53,2.9,South America
8536,Tablet,Furniture,2,167.29,4338.14,7,64,4.7,South America
8537,Backpack,Books,3,317.32,731.88,99,70,3.7,Australia
8538,Espresso Machine,Art,4,127.03,4226.46,87,28,1.3,Europe
8539,Antique Vase,Books,3,441.23,4865.82,18,58,3.9,Asia
8540,Canvas Painting,Furniture,4,320.33,3455.89,15,55,4.1,Africa
8541,Board Game,Furniture,2,43.43,1714.12,44,4,3.3,South America
8542,Smartphone,Art,2,293.99,4012.48,18,1,3.5,North America
8543,Dog Bed,Clothing,3,70.2,3013.0,97,5,3.0,North America
8544,Portable Charger,Clothing,3,41.33,2981.08,86,4,2.8,North America
8545,Luggage Set,Jewelry,2,391.22,4904.88,24,24,4.4,Australia
8546,Gaming Console,Clothing,4,388.21,1223.71,92,28,3.3,Europe
8547,Winter Coat,Clothing,3,170.6,2555.63,40,67,4.9,Australia
8548,Canvas Painting,Clothing,2,276.32,3839.5,60,8,4.8,South America
8549,Luggage Set,Clothing,3,189.97,3843.87,84,21,1.8,South America
8550,Designer Handbag,Electronics,4,410.08,1978.22,6,27,2.6,South America
8551,E-Reader,Jewelry,4,275.5,4494.48,14,6,4.9,South America
8552,Backpack,Jewelry,1,433.14,3568.01,24,19,2.6,Africa
8553,Portable Charger,Electronics,4,347.6,3838.7,98,70,2.2,North America
8554,Coffee Maker,Electronics,1,264.56,1201.32,58,64,1.7,North America
8555,Antique Vase,Jewelry,3,40.1,4041.38,87,20,3.4,North America
8556,Smartphone,Furniture,4,160.42,875.1,50,60,3.4,Asia
8557,Coffee Maker,Electronics,1,280.75,3994.34,22,26,4.8,Africa
8558,Gaming Console,Electronics,2,475.81,2937.76,41,54,1.6,North America
8559,Leather Jacket,Electronics,3,319.89,3442.18,10,2,3.0,Europe
8560,Laptop,Clothing,2,95.7,1690.53,6,30,2.6,Australia
8561,Leather Jacket,Clothing,4,244.89,621.55,6,38,4.9,Africa
8562,Smart Thermostat,Jewelry,2,405.61,4307.61,50,37,2.8,Europe
8563,E-Reader,Jewelry,3,279.3,477.67,4,31,2.1,Australia
8564,Board Game,Art,2,483.84,4985.62,2,12,3.2,Asia
8565,Dining Table,Furniture,2,380.71,1020.64,11,68,3.8,Europe
8566,Wireless Headphones,Art,3,498.61,1541.75,14,25,2.7,South America
8567,Smart Thermostat,Furniture,2,194.47,4946.7,11,8,2.3,Australia
8568,LED TV,Clothing,3,480.61,937.26,58,50,3.3,Africa
8569,Designer Handbag,Jewelry,4,334.96,2036.92,54,24,1.5,Africa
8570,Robot Vacuum,Jewelry,1,262.46,4208.4,54,64,4.6,South America
8571,Wall Art,Jewelry,2,216.03,4999.53,21,70,1.1,North America
8572,Espresso Machine,Jewelry,3,420.58,4527.04,51,72,1.5,South America
8573,Portable Charger,Jewelry,4,351.48,4836.77,78,68,2.7,North America
8574,Robot Vacuum,Jewelry,1,172.98,4912.29,31,29,4.8,Europe
8575,Dining Table,Furniture,2,379.79,1676.01,20,70,3.9,Europe
8576,Sofa,Electronics,4,212.89,3243.71,28,28,3.0,South America
8577,Dog Bed,Clothing,4,168.49,1913.63,64,65,4.9,Australia
8578,Fitness Tracker,Jewelry,1,124.58,3607.65,24,41,3.4,North America
8579,Smartwatch,Electronics,3,26.75,661.35,71,27,3.2,South America
8580,Laptop,Books,3,32.42,636.81,88,61,1.2,Africa
8581,Cookware Set,Clothing,4,143.12,3781.06,25,68,1.0,Europe
8582,Coffee Maker,Books,2,175.35,2319.33,86,57,4.7,Africa
8583,Smartwatch,Clothing,4,437.76,2687.91,33,68,4.5,Africa
8584,Smart Thermostat,Jewelry,1,249.84,399.78,36,6,3.3,Europe
8585,Diamond Ring,Books,3,91.85,3202.2,75,50,2.3,Asia
8586,4K Projector,Electronics,2,59.31,3836.28,62,5,3.4,Australia
8587,Dog Bed,Books,1,389.53,3992.81,67,14,3.1,Europe
8588,Bluetooth Speaker,Electronics,1,252.1,4713.99,84,4,3.6,Europe
8589,Smartwatch,Books,4,223.04,1513.78,89,29,4.3,North America
8590,Smartphone,Clothing,3,214.21,1007.82,72,27,4.3,South America
8591,Tablet,Electronics,2,33.18,2946.29,53,70,4.9,Australia
8592,Smartwatch,Electronics,3,479.0,1578.37,75,20,2.9,Europe
8593,Smartwatch,Clothing,3,146.22,3692.44,21,29,1.3,South America
8594,Vintage Watch,Clothing,1,257.37,3220.78,73,37,2.6,Europe
8595,Cookware Set,Electronics,4,176.24,4419.94,42,22,2.5,Asia
8596,Desk Lamp,Art,4,135.13,4967.19,4,24,4.7,South America
8597,Desk Lamp,Art,3,47.97,568.38,79,23,1.5,South America
8598,Gaming Console,Electronics,2,301.23,4096.93,91,2,1.4,North America
8599,Action Figure,Clothing,1,398.22,2615.76,82,60,3.5,Asia
8600,Espresso Machine,Jewelry,2,491.33,3547.4,63,8,3.5,Asia
8601,Portable Charger,Jewelry,1,235.53,2764.99,4,29,4.9,Africa
8602,Smartwatch,Art,4,410.47,2026.13,99,10,3.9,South America
8603,Desk Lamp,Books,3,28.37,3225.47,61,27,1.2,Europe
8604,Smartphone,Jewelry,2,233.45,2622.68,36,13,4.0,North America
8605,Dog Bed,Books,2,391.93,4400.08,79,56,2.8,Asia
8606,LED TV,Furniture,3,240.11,2867.68,22,30,4.3,Australia
8607,Baby Stroller,Clothing,4,482.63,3560.21,21,25,1.2,Asia
8608,Cookware Set,Furniture,2,281.43,1026.27,65,52,1.9,Asia
8609,Luggage Set,Jewelry,2,92.38,4749.75,81,26,4.1,Australia
8610,Portable Charger,Jewelry,3,160.03,2515.01,84,19,4.5,South America
8611,Wireless Headphones,Books,4,179.66,119.01,70,31,3.3,North America
8612,Baby Stroller,Clothing,1,33.31,2012.92,31,6,3.2,North America
8613,Winter Coat,Clothing,3,147.17,1989.56,28,6,3.9,Africa
8614,Desk Lamp,Art,2,178.31,4676.47,34,34,2.7,South America
8615,Board Game,Books,3,434.07,1899.55,95,14,3.1,Asia
8616,Laptop,Books,4,358.26,4800.94,44,1,2.1,Africa
8617,Antique Vase,Art,2,267.89,1641.46,83,70,1.7,Africa
8618,Sneakers,Jewelry,2,179.06,3902.17,34,6,1.5,Australia
8619,Designer Handbag,Books,4,225.28,557.89,29,48,1.9,Europe
8620,Bluetooth Speaker,Art,1,122.48,63.43,60,52,4.4,Asia
8621,Gaming Console,Art,1,96.82,1358.46,10,12,2.5,South America
8622,Sofa,Books,2,499.31,792.7,20,37,4.2,Asia
8623,Mountain Bike,Jewelry,4,356.35,1326.7,12,34,3.2,Asia
8624,Espresso Machine,Furniture,1,359.54,446.51,48,58,2.8,Europe
8625,Baby Stroller,Books,2,453.76,3441.34,25,18,3.6,Asia
8626,Collectible Coin,Art,4,71.79,2159.97,16,53,3.7,Europe
8627,LED TV,Art,1,74.75,4737.01,74,55,4.0,Africa
8628,Bluetooth Speaker,Jewelry,2,204.44,4632.35,20,35,4.7,North America
8629,Smartphone,Electronics,4,128.12,2515.51,42,60,3.8,Africa
8630,Smartwatch,Electronics,3,34.07,3034.74,16,38,3.5,Africa
8631,Smart Thermostat,Books,3,115.95,1715.43,48,7,2.5,Africa
8632,Cookware Set,Jewelry,1,137.98,1343.47,26,11,1.0,South America
8633,Mountain Bike,Books,4,363.39,2022.02,61,66,2.5,South America
8634,Tablet,Furniture,4,377.12,661.01,26,61,4.0,Europe
8635,Backpack,Furniture,2,253.11,2948.29,92,72,2.7,Africa
8636,Tablet,Art,4,225.08,4662.06,70,29,3.7,Asia
8637,Portable Charger,Furniture,3,437.26,4183.48,42,72,4.6,South America
8638,Espresso Machine,Electronics,4,76.9,587.31,37,29,4.2,Europe
8639,Laptop,Books,3,252.81,332.76,27,31,3.3,Europe
8640,LED TV,Art,1,417.05,3495.89,28,23,2.3,Africa
8641,Coffee Maker,Electronics,1,214.81,1394.36,68,52,3.5,North America
8642,Fitness Tracker,Art,4,306.48,1146.14,26,47,4.9,Europe
8643,Board Game,Books,1,283.79,477.17,38,13,1.2,North America
8644,Camera Lens,Books,4,221.31,3968.75,55,64,1.9,Europe
8645,Dining Table,Clothing,3,130.67,1412.14,2,16,4.7,Europe
8646,Wireless Headphones,Clothing,1,99.66,796.82,53,57,3.1,South America
8647,Baby Stroller,Electronics,4,445.53,813.9,88,46,3.5,North America
8648,Cookware Set,Furniture,1,382.23,3355.63,24,12,2.5,South America
8649,Mountain Bike,Art,4,295.19,689.15,52,12,1.2,Europe
8650,Tablet,Electronics,3,276.16,4847.22,18,67,2.2,North America
8651,Smartphone,Furniture,4,80.57,3604.71,26,20,4.1,North America
8652,Tablet,Books,4,22.96,272.96,59,46,3.6,Asia
8653,Winter Coat,Furniture,3,493.13,2805.06,68,29,4.4,Australia
8654,Portable Charger,Jewelry,4,212.13,4658.61,52,18,1.4,Asia
8655,Sneakers,Jewelry,4,410.26,3848.65,27,60,1.1,South America
8656,Smartwatch,Electronics,2,306.32,1438.04,22,14,1.1,North America
8657,Cookware Set,Jewelry,4,444.34,141.12,71,51,1.2,South America
8658,Canvas Painting,Art,4,477.23,2645.49,98,24,4.4,Australia
8659,Smartwatch,Furniture,4,36.73,2317.85,73,48,1.5,Asia
8660,Antique Vase,Books,3,463.86,4809.85,18,60,3.3,Africa
8661,Leather Jacket,Books,2,302.13,2843.16,28,6,3.5,Asia
8662,Espresso Machine,Jewelry,3,408.96,3664.88,23,22,2.3,Australia
8663,Designer Handbag,Clothing,1,289.0,4148.77,34,37,1.9,Australia
8664,Leather Jacket,Electronics,4,439.6,2127.17,61,71,3.2,Asia
8665,Canvas Painting,Books,3,435.32,788.71,85,12,3.7,Africa
8666,Sneakers,Art,1,254.21,2717.0,45,14,2.0,South America
8667,Dog Bed,Jewelry,1,101.7,2802.45,45,13,1.8,Asia
8668,Canvas Painting,Electronics,4,97.85,1586.52,71,42,2.8,Asia
8669,Desk Lamp,Clothing,2,51.82,1422.99,77,59,2.7,Asia
8670,Tablet,Books,2,102.34,2261.37,49,59,2.4,Australia
8671,Espresso Machine,Electronics,2,471.3,3614.77,7,72,1.3,Asia
8672,Sneakers,Electronics,3,411.92,1825.09,28,26,5.0,Europe
8673,E-Reader,Art,1,179.56,2300.11,88,44,1.2,Europe
8674,Designer Handbag,Clothing,1,216.33,1657.83,91,55,4.6,Africa
8675,Vintage Watch,Furniture,4,425.92,1821.23,76,7,1.3,North America
8676,Tablet,Electronics,3,407.02,686.4,85,56,4.3,Asia
8677,Mountain Bike,Electronics,1,148.4,2195.26,19,31,1.2,Asia
8678,Electric Guitar,Clothing,3,44.34,265.62,34,7,4.8,Australia
8679,Diamond Ring,Furniture,1,487.14,4037.48,58,14,1.4,Australia
8680,Mountain Bike,Jewelry,2,117.74,4986.3,57,27,2.4,Australia
8681,Designer Handbag,Clothing,2,240.99,389.82,35,63,2.3,Africa
8682,Coffee Maker,Electronics,3,113.38,4183.94,98,31,2.4,Europe
8683,Winter Coat,Clothing,2,165.41,4747.17,3,7,1.6,Australia
8684,Espresso Machine,Jewelry,2,448.52,4209.48,88,64,4.4,Australia
8685,LED TV,Jewelry,2,482.99,1103.65,39,11,2.0,South America
8686,Baby Stroller,Art,3,180.67,3966.04,91,63,2.2,Australia
8687,Bluetooth Speaker,Clothing,3,439.69,4981.81,53,57,3.0,Africa
8688,Cookware Set,Jewelry,3,296.74,2982.41,88,49,1.2,Asia
8689,Electric Guitar,Jewelry,3,388.54,3918.91,44,38,4.7,Australia
8690,Winter Coat,Books,2,216.22,3085.69,4,51,2.3,North America
8691,Designer Handbag,Electronics,4,296.59,4950.88,99,45,3.3,South America
8692,Laptop,Electronics,1,20.16,4056.6,46,69,1.8,Australia
8693,Dog Bed,Clothing,2,197.39,2807.79,13,64,1.3,Asia
8694,Diamond Ring,Clothing,1,370.22,4355.68,37,20,2.1,Australia
8695,Sofa,Furniture,2,478.2,3037.03,19,14,4.5,Africa
8696,Winter Coat,Electronics,1,219.68,4080.7,47,58,2.0,Asia
8697,Smartphone,Books,3,317.53,1306.41,70,39,2.8,Africa
8698,Bluetooth Speaker,Clothing,1,362.58,4306.72,37,6,4.0,Africa
8699,Antique Vase,Books,4,61.62,267.82,19,63,2.5,Europe
8700,Laptop,Jewelry,4,201.42,1873.34,38,65,2.8,Asia
8701,Dining Table,Electronics,3,360.72,4663.6,31,48,4.0,Africa
8702,Sofa,Art,3,321.77,1903.0,54,39,3.9,Africa
8703,Laptop,Books,2,330.86,1982.51,29,2,4.9,Africa
8704,Baby Stroller,Electronics,4,391.82,1729.59,90,60,1.8,North America
8705,LED TV,Art,1,279.45,874.96,52,42,1.9,Asia
8706,Smartphone,Art,1,256.69,2255.88,33,22,3.5,Australia
8707,Board Game,Furniture,3,344.61,4680.86,34,51,2.0,Asia
8708,Dining Table,Books,4,465.94,3933.4,73,24,3.6,Australia
8709,Diamond Ring,Books,4,459.19,2505.39,17,4,3.2,Asia
8710,Diamond Ring,Clothing,4,450.76,2707.02,70,16,3.9,South America
8711,Camera Lens,Books,1,82.25,1063.24,54,63,2.1,Europe
8712,Collectible Coin,Jewelry,3,177.06,1841.5,45,25,1.7,Africa
8713,Bookshelf,Art,2,194.89,3248.38,25,65,4.5,North America
8714,Leather Jacket,Jewelry,1,352.99,71.29,71,59,3.5,Asia
